	early planula	late planula	polyp	early strobila	late strobila	ephyra	juvenile
sp|Q3T0I5|FIS1_BOVIN^sp|Q3T0I5|FIS1_BOVIN^Q:22-357	3.967	1.9385	1.6813	0.22	0.3383	2.3707	15.5545
sp|Q96JE9|MAP6_HUMAN^sp|Q96JE9|MAP6_HUMAN^Q:1108-1701	0.3	0.2375	0.4077	0.489	6.2897	5.9073	2.0475
evm.model.Seg2415.4	0.486	0.0	0.3107	0.2953	2.2213	3.3813	3.211
sp|Q9GV72|CTX1_CARRA^sp|Q9GV72|CTX1_CARRA^Q:337-1488(415)	0.6565	1.0875	64.144	32.405	69.31	62.7637	218.275
sp|Q9GV72|CTX1_CARRA^sp|Q9GV72|CTX1_CARRA^Q:337-1488(416)	0.4755	0.5585	2.9607	1.4107	1.8013	4.097	20.6275
sp|P54357|MLC2_DROME^sp|P54357|MLC2_DROME^Q:85-495	0.0	0.0	2.8303	10.416	34.345	34.8487	62.7605
sp|Q17133|MLE_BRAFL^sp|Q17133|MLE_BRAFL^Q:593-1036	1.755	0.213	1.1637	1.37	11.34	35.9683	394.7645
sp|P07271|PIF1_YEAST^sp|P07271|PIF1_YEAST^Q:16-393	4.994	0.3715	2.7597	5.7097	4.4943	13.5567	6.931
sp|Q00546|TENR_CHICK^sp|Q00546|TENR_CHICK^Q:359-1078	2.5835	0.296	0.6823	1.5997	2.3117	10.929	10.287
sp|Q58A42|DD3_DICDI^sp|Q58A42|DD3_DICDI^Q:383-2044	6.385	4.0655	2.948	1.6697	31.245	301.7917	55.8875
evm.model.Seg244.1.2.57f48f79	0.675	0.219	0.4143	0.0	0.0	1.0393	2.138
sp|O75936|BODG_HUMAN^sp|O75936|BODG_HUMAN^Q:151-732	3.1035	0.444	3.3847	93.628	109.4763	72.9217	16.1805
evm.model.Seg246.6	7.0525	4.068	8.637	8.7807	19.13	41.102	86.007
sp|Q96RW7|HMCN1_HUMAN^sp|Q96RW7|HMCN1_HUMAN^Q:1277-2443	0.891	1.02	1.5513	1.9763	5.3237	4.9393	2.8735
evm.model.Seg246.9	5.0485	0.4275	442.8043	711.5533	644.0733	603.6733	1223.2595
sp|Q8CJ44|S13A5_RAT^sp|Q8CJ44|S13A5_RAT^Q:2-1459	54.0525	6.577	22.492	43.631	42.4887	64.4403	57.617
evm.model.Seg2470.6	0.669	1.02	16.5217	14.035	21.3677	12.862	6.39
evm.model.Seg247.1.7.57f48f79	3.243	0.238	0.8157	1.7177	2.05	3.0933	2.9835
sp|Q5RD64|CNTP2_PONAB^sp|Q5RD64|CNTP2_PONAB^Q:11-2665	0.1525	0.0715	0.4273	3.225	8.0277	7.7457	5.1095
sp|Q19269|NAS14_CAEEL^sp|Q19269|NAS14_CAEEL^Q:92-670	15.3945	13.8555	7.8197	24.5753	95.992	48.94	76.7565
evm.model.Seg2498.5	0.1435	0.04	0.0423	0.1023	1.329	8.1577	127.441
evm.model.Seg2498.6	0.287	0.0345	1.12	0.8167	3.8623	19.0927	117.0185
evm.model.Seg250.4	19.945	2.753	4.3377	12.0427	7.6417	14.3063	13.855
sp|Q17RD7|SYT16_HUMAN^sp|Q17RD7|SYT16_HUMAN^Q:726-1640	16.335	4.432	2.565	12.6237	18.555	20.4617	13.087
sp|Q5VWJ9|SNX30_HUMAN^sp|Q5VWJ9|SNX30_HUMAN^Q:305-1444	0.454	0.0	0.1687	0.0	0.0	0.5147	5.6645
evm.model.Seg2523.1	14.515	7.769	30.3243	30.659	48.8273	351.071	114.773
evm.model.Seg2527.5	8.146	3.697	15.269	9.6997	19.9857	19.756	17.9765
sp|Q90WY6|ADA2C_DANRE^sp|Q90WY6|ADA2C_DANRE^Q:28-1185	0.2025	0.0915	0.252	1.567	0.6123	2.4783	0.9755
sp|P01266|THYG_HUMAN^sp|P01266|THYG_HUMAN^Q:288-449	44.075	10.3295	16.136	47.8283	97.4727	67.198	97.752
evm.model.Seg2531.1	0.3115	1.294	6.258	9.4143	4.5823	7.976	9.026
evm.model.Seg2531.2	0.0	0.0	0.1453	1.603	0.5493	1.5077	0.828
evm.model.Seg253.19	8.4515	3.385	21.7823	23.366	20.7583	29.9773	52.498
sp|Q8BH79|ANO10_MOUSE^sp|Q8BH79|ANO10_MOUSE^Q:69-1790	1.0245	0.791	0.755	0.103	0.0	1.3313	2.1335
sp|P19327|5HT1A_RAT^sp|P19327|5HT1A_RAT^Q:305-1480	0.9845	0.0	0.42	0.9607	2.5187	3.691	1.453
sp|Q90631|KTN1_CHICK^sp|Q90631|KTN1_CHICK^Q:2704-3276	0.1705	0.3645	0.7667	0.327	1.4733	3.0867	3.101
sp|Q8K406|LGI3_MOUSE^sp|Q8K406|LGI3_MOUSE^Q:1375-2250	0.116	0.0625	0.3757	1.1493	0.7593	1.0667	0.99
evm.model.Seg2569.2.1.57f48f79	1.2855	0.417	2.467	0.9473	2.2517	2.8947	2.989
sp|Q1RMU8|NPY1R_BOVIN^sp|Q1RMU8|NPY1R_BOVIN^Q:933-1772	0.4655	0.0	0.267	1.0197	0.5677	0.6817	3.2
sp|Q9I927|FUCL5_ANGJA^sp|Q9I927|FUCL5_ANGJA^Q:760-1200	1.424	0.4305	1.1373	2.1573	1.497	6.1823	3.877
sp|Q6Q4G4|ACE_THETS^sp|Q6Q4G4|ACE_THETS^Q:25-1683	4.902	10.6715	17.0843	25.54	32.685	17.4297	32.0415
sp|Q4LDE5|SVEP1_HUMAN^sp|Q4LDE5|SVEP1_HUMAN^Q:211-2010	9.718	6.204	94.1713	60.8967	95.7863	108.22	118.0455
evm.model.Seg2577.2	1.335	1.2115	24.37	18.7673	38.017	82.7887	55.414
evm.model.Seg2591.1	0.7425	0.0	0.3873	2.521	1.4797	3.7677	2.2325
evm.model.Seg2591.5	0.0325	0.0335	0.2	0.8867	0.622	1.6047	1.943
evm.model.Seg2593.4	38.432	48.645	125.8057	21.3297	70.9973	137.2853	818.043
sp|P10253|LYAG_HUMAN^sp|P10253|LYAG_HUMAN^Q:1-1848	27.838	35.46	320.6153	500.7143	282.94	106.155	333.2635
sp|Q8BZ25|ANKK1_MOUSE^sp|Q8BZ25|ANKK1_MOUSE^Q:798-1259	0.0	0.014	0.0497	0.151	0.2603	0.3107	2.337
sp|P30638|SVOP_CAEEL^sp|P30638|SVOP_CAEEL^Q:216-1571	0.093	0.0235	0.1433	0.9897	6.603	8.9653	4.138
sp|Q9I931|FUCL1_ANGJA^sp|Q9I931|FUCL1_ANGJA^Q:729-1064	3.309	1.4785	2.8393	1.35	3.797	18.69	6.877
evm.model.Seg264.6	0.487	0.0165	0.6123	0.2403	0.8357	6.7343	2.65
sp|Q9D5I4|TC1D1_MOUSE^sp|Q9D5I4|TC1D1_MOUSE^Q:487-831	0.1565	0.0605	1.653	2.726	8.4793	10.7107	13.9865
evm.model.Seg2654.3	0.252	0.419	7.7713	5.164	6.6817	6.8307	3.9575
sp|Q9CWX2|CIA30_MOUSE^sp|Q9CWX2|CIA30_MOUSE^Q:183-812	5.653	4.48	17.2413	21.8307	16.802	13.0983	15.1535
sp|Q8BHX1|HAUS1_MOUSE^sp|Q8BHX1|HAUS1_MOUSE^Q:242-1045	7.8115	4.2185	11.513	19.646	10.886	15.2207	43.499
sp|Q8K1J6|TRNT1_MOUSE^sp|Q8K1J6|TRNT1_MOUSE^Q:463-1656	2.3515	0.5175	7.7733	6.811	9.0357	9.6337	10.3965
evm.model.Seg2666.3	59.6805	33.1965	49.319	62.6173	118.175	319.7373	731.556
sp|Q28C98|MESH1_XENTR^sp|Q28C98|MESH1_XENTR^Q:4-492	2.389	0.0	4.0387	10.348	7.518	11.4137	4.2595
sp|Q61663|TLX2_MOUSE^sp|Q61663|TLX2_MOUSE^Q:3-272	0.0	0.0	0.844	6.6257	7.5333	12.7907	7.214
sp|O88879|APAF_MOUSE^sp|O88879|APAF_MOUSE^Q:15-527	0.76	0.6305	0.958	3.582	2.156	1.1537	3.102
sp|Q1KKW8|HXB1B_TAKRU^sp|Q1KKW8|HXB1B_TAKRU^Q:767-1048	0.0	0.0	0.1517	0.8003	0.5213	0.2833	0.4125
evm.model.Seg2728.3	0.147	0.089	0.316	1.0753	0.888	0.715	0.6515
sp|P30531|SC6A1_HUMAN^sp|P30531|SC6A1_HUMAN^Q:579-2480	21.7	35.8585	7.3177	13.0037	27.0427	35.0973	65.742
sp|P0C6B8|SVEP1_RAT^sp|P0C6B8|SVEP1_RAT^Q:6-1475	2.1555	2.1305	8.0163	3.2023	13.727	5.1943	9.4035
sp|Q9GV72|CTX1_CARRA^sp|Q9GV72|CTX1_CARRA^Q:78-1346	0.1045	0.0	0.1753	0.071	0.7813	1.3763	12.7075
sp|Q0EEE2|PTHD3_MOUSE^sp|Q0EEE2|PTHD3_MOUSE^Q:318-2822	2.7745	1.449	1.8563	2.949	5.9603	3.6517	4.812
sp|Q6ZTW0|TPGS1_HUMAN^sp|Q6ZTW0|TPGS1_HUMAN^Q:1-645	3.1125	1.3305	2.5283	6.696	3.202	3.3623	7.08
sp|Q55GE2|ODC_DICDI^sp|Q55GE2|ODC_DICDI^Q:4-756	1.959	0.912	1.669	3.285	4.3287	4.5267	5.3215
sp|P55023|TYRO_STRLN^sp|P55023|TYRO_STRLN^Q:155-772	3.3145	0.4275	6.0123	1.338	3.7823	15.344	131.9435
sp|Q3UQ28|PXDN_MOUSE^sp|Q3UQ28|PXDN_MOUSE^Q:372-917	1.3675	0.8915	4.0993	5.6037	3.19	3.2443	3.058
sp|Q68EF4|GRM4_MOUSE^sp|Q68EF4|GRM4_MOUSE^Q:7-2205	0.0	0.0	0.0667	0.2647	1.316	0.9937	0.5365
evm.model.Seg2800.2	5.2635	2.2235	4.1293	11.522	24.1293	429.7047	211.6325
sp|Q9NW07|ZN358_HUMAN^sp|Q9NW07|ZN358_HUMAN^Q:434-715	10.5575	0.0	5.9823	10.3253	8.2707	17.3657	14.3045
evm.model.Seg2808.2	0.7455	0.7265	4.201	0.927	0.485	5.0397	14.97
evm.model.Seg28.1	1.4075	0.6145	4.222	3.2943	4.1787	6.906	4.1155
evm.model.Seg2813.3	5.665	2.518	19.7553	28.7087	31.3303	78.1233	67.7215
evm.model.Seg2818.2	0.5075	0.1525	0.3537	0.9593	1.1433	0.9473	0.8815
evm.model.Seg2818.3	0.607	0.0785	0.3083	2.406	2.0813	3.047	2.3565
sp|Q6NZK5|K1328_MOUSE^sp|Q6NZK5|K1328_MOUSE^Q:322-582	2.762	0.926	4.364	8.011	6.4867	4.55	5.019
sp|D8VNT0|FCNV4_CERRY^sp|D8VNT0|FCNV4_CERRY^Q:1336-1956	0.0	0.0	0.194	0.0993	0.3017	2.0873	6.302
sp|Q9U8W8|TL5A_TACTR^sp|Q9U8W8|TL5A_TACTR^Q:1246-1881	0.1655	0.014	1.7677	1.598	0.871	0.1553	1.502
sp|Q9JLB4|CUBN_MOUSE^sp|Q9JLB4|CUBN_MOUSE^Q:1673-1996	0.168	0.0	2.313	2.249	1.405	1.789	1.05
sp|B8WI85|USOM7_ACRMI^sp|B8WI85|USOM7_ACRMI^Q:871-1410	10.755	4.71	48.4263	43.0567	68.6857	75.825	123.854
evm.model.Seg2848.2	0.0	0.0	5.645	2.1223	1.3027	4.05	2.4845
evm.model.Seg287.9.1.57f48f7a	20.9745	44.308	35.137	111.9177	46.3783	58.7193	71.115
evm.model.Seg2881.9	0.481	0.566	1.222	0.0	0.0	0.8853	2.125
sp|Q9H3S4|TPK1_HUMAN^sp|Q9H3S4|TPK1_HUMAN^Q:171-890	13.874	7.119	46.7023	32.4483	15.4013	24.0973	44.518
sp|Q5E9T4|TPK1_BOVIN^sp|Q5E9T4|TPK1_BOVIN^Q:171-743	5.897	1.9995	32.029	20.7637	7.741	20.0	41.162
sp|P12545|PLMN_MACMU^sp|P12545|PLMN_MACMU^Q:67-327	0.097	1.05	27.4543	51.7903	12.78	56.6183	106.044
sp|Q6PGT3|TRFEB_XENLA^sp|Q6PGT3|TRFEB_XENLA^Q:356-1387	1.0825	0.2735	2.7643	4.3777	2.848	7.491	67.3685
sp|O97490|TRFM_RABIT^sp|O97490|TRFM_RABIT^Q:256-1227	11.922	22.816	236.961	166.1327	148.825	76.016	118.1235
sp|Q8CHW1|THAP1_MOUSE^sp|Q8CHW1|THAP1_MOUSE^Q:312-644	7.771	0.6415	4.2363	8.8343	6.179	12.948	21.7425
sp|P17892|LIPR2_MOUSE^sp|P17892|LIPR2_MOUSE^Q:1891-2604	0.2965	1.2305	1.5863	1.3143	9.217	3.4473	5.9665
sp|A2CG49|KALRN_MOUSE^sp|A2CG49|KALRN_MOUSE^Q:268-822	0.394	0.0	1.373	8.451	10.0633	6.001	4.7645
sp|Q810F4|FAM3C_RAT^sp|Q810F4|FAM3C_RAT^Q:559-873	4.2035	2.3815	1.542	0.1787	0.7203	5.4053	6.4125
evm.model.Seg2959.3	4.2125	3.4485	3.299	0.392	0.2703	3.169	11.7125
evm.model.Seg297.2	0.084	0.04	0.418	0.139	0.0323	1.5577	3.4355
evm.model.Seg298.15	1.2545	0.5575	8.188	5.171	12.5717	4.9887	13.134
evm.model.Seg298.28	0.836	0.1705	0.9277	1.7203	0.933	2.3867	1.67
sp|O43422|P52K_HUMAN^sp|O43422|P52K_HUMAN^Q:1399-2265	14.2125	3.326	9.389	14.746	12.418	20.894	19.577
sp|P12394|CP17A_CHICK^sp|P12394|CP17A_CHICK^Q:383-1744	3.674	0.973	9.7423	9.8247	6.105	6.7527	7.511
sp|Q5PPV2|TEKT4_XENLA^sp|Q5PPV2|TEKT4_XENLA^Q:244-1392	22.3515	4.3945	14.8087	3.1837	7.7973	57.4983	31.584
evm.model.Seg2999.2	1.853	0.0	0.8013	3.8527	1.453	5.3267	1.663
evm.model.Seg301.2	0.9405	0.3885	17.29	25.426	54.487	43.9477	154.694
sp|Q9I926|FUCL6_ANGJA^sp|Q9I926|FUCL6_ANGJA^Q:180-617	11.5995	8.1535	5.0977	3.1663	2.9547	6.9277	50.293
sp|Q32M88|ATHL1_HUMAN^sp|Q32M88|ATHL1_HUMAN^Q:7-933	0.058	0.275	0.4523	1.8103	1.3407	1.092	1.3175
evm.model.Seg3098.2	0.3565	0.2185	2.7033	1.1977	3.2693	4.6943	3.119
evm.model.Seg310.3	0.0	0.0	1.9187	8.115	25.26	14.1703	10.8465
sp|Q9BTV6|DPH7_HUMAN^sp|Q9BTV6|DPH7_HUMAN^Q:1474-452	1.3065	4.219	2.832	1.548	1.681	10.1683	20.0405
evm.model.Seg310.4	38.037	12.664	20.9533	56.842	42.9327	58.179	32.1255
sp|P35555|FBN1_HUMAN^sp|P35555|FBN1_HUMAN^Q:1307-3076	18.5395	19.07	68.746	61.5553	85.6907	90.4077	77.84
sp|Q91X85|FLVC2_MOUSE^sp|Q91X85|FLVC2_MOUSE^Q:37-666	0.0	0.0	0.048	0.0383	0.078	0.1627	2.045
evm.model.Seg312.1	0.136	0.075	0.216	0.6583	1.121	1.53	0.207
sp|P97367|MEIS2_MOUSE^sp|P97367|MEIS2_MOUSE^Q:1161-2045	0.222	0.1475	4.5183	9.006	8.0683	8.57	5.0595
evm.model.Seg3123.2	9.395	0.3195	1.713	0.2497	10.3153	18.3363	211.0075
evm.model.Seg3123.2.1.57f48f7a	4.9485	2.67	2.2427	3.324	4.0363	3.975	27.7265
evm.model.Seg3123.2.2.57f48f7a	14.808	2.8225	0.7393	1.706	9.314	4.566	62.5895
evm.model.Seg3.13	4.646	0.4935	2.2373	3.4673	2.0997	3.6583	3.185
sp|P14842|5HT2A_RAT^sp|P14842|5HT2A_RAT^Q:307-1272	0.084	0.119	0.529	1.2227	1.3843	0.9453	1.1785
sp|P22288|GCH1_RAT^sp|P22288|GCH1_RAT^Q:159-782	28.2185	4.2665	11.378	17.4297	14.321	21.61	23.757
sp|Q96AY4|TTC28_HUMAN^sp|Q96AY4|TTC28_HUMAN^Q:404-1150	0.3035	0.33	0.0	0.0	0.3007	0.8643	1.6615
evm.model.Seg3173.2	0.0955	0.04	0.151	0.4313	0.5847	0.6417	0.873
sp|Q13563|PKD2_HUMAN^sp|Q13563|PKD2_HUMAN^Q:280-678	3.9355	9.4805	7.753	21.9793	30.2687	18.1263	20.133
sp|Q63046|RUNX1_RAT^sp|Q63046|RUNX1_RAT^Q:180-572	0.132	0.124	1.2193	1.7167	4.655	2.7573	2.2035
sp|P42357|HUTH_HUMAN^sp|P42357|HUTH_HUMAN^Q:299-2209	10.36	14.1105	9.9933	28.539	55.8677	66.6293	22.338
evm.model.Seg318.21	0.522	0.0615	0.601	5.933	24.2783	28.2053	27.553
evm.model.Seg318.22	0.2065	0.0535	1.1703	1.3883	8.2203	4.8723	3.9275
evm.model.Seg3186.7	0.698	0.4405	1.217	2.1707	2.109	1.954	1.486
evm.model.Seg3188.1	4.023	0.8525	1.321	1.5987	5.36	10.593	16.76
evm.model.Seg3188.2	0.239	0.0	6.9613	5.999	10.7433	9.3097	19.9525
sp|B8VIU6|USOM5_ACRMI^sp|B8VIU6|USOM5_ACRMI^Q:1-279	0.6575	0.104	8.524	3.9417	2.943	3.7023	5.986
sp|Q9U3S9|NAS6_CAEEL^sp|Q9U3S9|NAS6_CAEEL^Q:1276-2001	8.943	6.1225	12.3553	15.1647	42.1747	40.1757	42.74
evm.model.Seg3220.2	0.0	0.0	3.996	6.626	14.0057	11.065	5.042
sp|Q14831|GRM7_HUMAN^sp|Q14831|GRM7_HUMAN^Q:2148-4577	0.2575	0.1225	0.6017	0.329	0.729	0.4993	0.792
sp|Q94BV5|GSXL4_ARATH^sp|Q94BV5|GSXL4_ARATH^Q:180-1373	53.048	23.1255	55.5817	82.179	60.2437	104.0547	75.021
sp|P26221|GUN4_THEFU^sp|P26221|GUN4_THEFU^Q:907-1368	0.026	0.0	0.0913	0.373	0.7533	0.528	1.6315
sp|Q8NDV2|GPR26_HUMAN^sp|Q8NDV2|GPR26_HUMAN^Q:327-1145	5.544	0.978	1.7673	4.473	7.3493	5.95	8.3575
evm.model.Seg3264.4	0.1845	0.5195	8.412	8.338	10.6077	6.977	5.518
sp|P07996|TSP1_HUMAN^sp|P07996|TSP1_HUMAN^Q:958-1458	1.421	0.2665	2.4887	10.485	42.1557	83.802	67.502
sp|Q8IZC6|CORA1_HUMAN^sp|Q8IZC6|CORA1_HUMAN^Q:1234-1986(550)	0.0905	0.0	0.2293	0.1833	0.265	0.6327	0.3325
sp|Q8IZC6|CORA1_HUMAN^sp|Q8IZC6|CORA1_HUMAN^Q:1234-1986(551)	0.0905	0.0	0.2293	0.1833	0.265	0.6327	0.3325
sp|P22003|BMP5_HUMAN^sp|P22003|BMP5_HUMAN^Q:460-1620	16.289	20.881	24.311	59.2117	37.1163	25.7923	33.9735
evm.model.Seg3324.1	114.3945	0.8585	2.5713	5.292	16.18	132.605	90.804
evm.model.Seg3361.1	0.5745	0.0	0.0123	1.8013	0.9687	0.6897	1.6225
evm.model.Seg3362.4	0.5255	0.324	1.469	5.3597	6.1673	3.1017	3.2685
sp|Q69D47|RHBG_ORYLA^sp|Q69D47|RHBG_ORYLA^Q:702-1847	1.5045	1.4265	14.9147	22.741	12.8007	11.067	13.856
sp|A6H584|CO6A5_MOUSE^sp|A6H584|CO6A5_MOUSE^Q:377-2746	0.0565	0.0	0.248	0.471	2.326	3.1573	1.83
sp|A8MPY1|GBRR3_HUMAN^sp|A8MPY1|GBRR3_HUMAN^Q:440-1540	0.0	0.104	0.2887	0.33	1.4537	0.37	1.14
evm.model.Seg3412.1	0.0735	0.648	3.292	1.6113	3.5637	10.3763	3.649
sp|Q568H3|MD2L2_DANRE^sp|Q568H3|MD2L2_DANRE^Q:205-801	0.613	0.6695	3.573	4.153	1.7047	4.6997	6.4365
sp|O88470|FOXL2_MOUSE^sp|O88470|FOXL2_MOUSE^Q:136-447	0.0	0.0	0.0247	0.0517	0.1803	0.399	2.2955
sp|O61307|TENM_DROME^sp|O61307|TENM_DROME^Q:176-1036	2.5625	4.158	3.702	4.96	16.6913	19.533	12.6105
sp|Q8N2E2|VWDE_HUMAN^sp|Q8N2E2|VWDE_HUMAN^Q:751-1278	0.013	0.0925	0.7707	0.468	0.4857	1.187	2.6145
sp|P33450|FAT_DROME^sp|P33450|FAT_DROME^Q:94-483	5.67	0.932	2.3253	0.392	2.4543	14.4873	5.158
evm.model.Seg3495.4	71.4995	32.3545	52.4937	181.1113	250.4873	241.6483	120.2185
sp|G5EBX9|PPE_CAEEL^sp|G5EBX9|PPE_CAEEL^Q:139-1959	3.0835	0.3915	1.653	2.382	1.8237	5.8227	3.019
sp|Q8TBB6|S7A14_HUMAN^sp|Q8TBB6|S7A14_HUMAN^Q:741-2765	0.6945	1.048	0.896	0.0	0.0	0.554	4.421
sp|Q8HZ69|FMO2_GORGO^sp|Q8HZ69|FMO2_GORGO^Q:2895-1882	12.291	7.815	6.3633	35.0163	75.7153	152.1317	37.7665
sp|Q4R924|METK2_MACFA^sp|Q4R924|METK2_MACFA^Q:257-1345	0.485	0.3785	0.6617	0.0	0.0	0.0	6.9785
evm.model.Seg3528.4	0.0	0.0	0.005	0.0837	1.6207	0.3813	0.4585
evm.model.Seg3535.1	5.0895	5.786	51.082	53.0033	63.405	27.5003	60.427
evm.model.Seg3545.1	0.9665	0.4945	42.208	74.432	83.786	50.6373	182.1795
evm.model.Seg3551.1	26.857	13.139	13.464	4.2153	22.26	41.011	86.9355
sp|P98073|ENTK_HUMAN^sp|P98073|ENTK_HUMAN^Q:1275-2036	2.784	0.728	4.1127	11.9773	85.7267	247.8047	51.8005
sp|Q9GV72|CTX1_CARRA^sp|Q9GV72|CTX1_CARRA^Q:21-737	0.275	0.125	17.0367	16.1593	5.661	20.2147	26.5465
evm.model.Seg3587.1	0.0	0.0	0.042	0.0	7.601	1.4977	3.558
sp|Q9QYZ9|PRS30_MOUSE^sp|Q9QYZ9|PRS30_MOUSE^Q:912-1739	5.7305	0.102	2.144	10.5847	9.027	7.676	25.73
sp|P41983|MC5R_SHEEP^sp|P41983|MC5R_SHEEP^Q:34-891	0.1615	0.0	0.841	0.792	1.2927	1.8087	0.863
evm.model.Seg359.4	9.938	3.719	11.2787	13.4393	12.612	51.4643	52.1855
sp|P15103|GLNA_BOVIN^sp|P15103|GLNA_BOVIN^Q:75-1100	11.741	22.1065	12.993	30.826	10.755	12.4013	98.604
evm.model.Seg362.1	5.096	0.4715	5.631	1.8393	6.126	43.0227	183.5865
evm.model.Seg3630.3	1.3165	0.5685	1.3273	3.9623	12.3887	9.6233	6.0575
evm.model.Seg3634.3	0.0	0.0	1.6727	7.1497	5.1177	4.0107	2.837
sp|P70490|MFGM_RAT^sp|P70490|MFGM_RAT^Q:3-392	3.1635	0.3895	1.3997	1.22	3.9113	12.1427	15.014
sp|Q5U312|RAI14_RAT^sp|Q5U312|RAI14_RAT^Q:527-1096	2.077	0.3955	1.8253	3.966	8.3627	11.39	7.6205
evm.model.Seg3652.3	0.0195	0.0	0.2353	9.5043	27.534	29.098	8.7195
sp|F6UH96|SPRTN_XENTR^sp|F6UH96|SPRTN_XENTR^Q:243-845	0.0	0.3855	0.6997	1.1497	1.3387	0.8517	1.3465
sp|Q92626|PXDN_HUMAN^sp|Q92626|PXDN_HUMAN^Q:648-1178	0.4585	0.0415	0.5223	1.3253	0.4177	0.6263	1.06
evm.model.Seg3685.1	19.313	5.928	2.684	10.671	51.599	31.6853	17.781
sp|Q95029|CATL_DROME^sp|Q95029|CATL_DROME^Q:117-1055	380.0155	1566.8625	2345.552	2785.8147	2260.9067	1597.449	3343.7745
sp|O70497|FCN2_MOUSE^sp|O70497|FCN2_MOUSE^Q:1204-1866	0.124	0.1005	0.1533	0.0	0.169	0.409	0.271
sp|P23825|GATA3_CHICK^sp|P23825|GATA3_CHICK^Q:1318-1629	0.0	0.0	0.279	0.3753	0.0	6.7947	2.1925
sp|P23825|GATA3_CHICK^sp|P23825|GATA3_CHICK^Q:1236-1547	0.7895	1.0825	2.77	6.7033	7.015	6.4003	4.9935
sp|P23825|GATA3_CHICK^sp|P23825|GATA3_CHICK^Q:1562-1873	0.0	0.0	0.126	0.1077	0.462	1.1007	1.0185
sp|Q96RW7|HMCN1_HUMAN^sp|Q96RW7|HMCN1_HUMAN^Q:394-603	15.903	21.968	256.0357	383.903	466.5427	520.295	239.536
evm.model.Seg3738.2	0.226	0.0	0.0877	0.237	0.209	0.4567	0.246
sp|Q801G1|ARHA_XENLA^sp|Q801G1|ARHA_XENLA^Q:79-450	0.549	0.0235	23.2517	13.8393	15.681	12.004	5.126
sp|Q28IE5|NIT2_XENTR^sp|Q28IE5|NIT2_XENTR^Q:168-965	3.22	2.125	5.462	5.7583	10.7617	14.8227	19.9915
sp|Q54T82|Y1931_DICDI^sp|Q54T82|Y1931_DICDI^Q:346-1302	0.2055	0.1845	0.9727	1.13	0.617	0.592	0.819
sp|Q13351|KLF1_HUMAN^sp|Q13351|KLF1_HUMAN^Q:1343-1594	1.0725	1.044	10.9377	9.0243	11.8253	12.656	9.1565
evm.model.Seg381.28	0.463	0.793	7.2003	9.5067	11.3983	4.0223	6.344
sp|P49263|PXN1_XENLA^sp|P49263|PXN1_XENLA^Q:386-802	1.95	0.278	0.2757	0.351	1.9693	2.3373	3.1625
sp|Q9GLE5|MMP2_BOVIN^sp|Q9GLE5|MMP2_BOVIN^Q:712-1215	2.742	0.4495	2.326	8.858	14.2653	27.904	26.4095
sp|P38657|PDIA3_BOVIN^sp|P38657|PDIA3_BOVIN^Q:1496-1828	0.058	0.7225	0.4863	0.0143	0.0	1.5983	1.758
sp|Q32NI8|ELOV5_XENLA^sp|Q32NI8|ELOV5_XENLA^Q:199-945	21.556	13.399	136.1527	70.0137	60.889	124.9167	73.865
sp|P35346|SSR5_HUMAN^sp|P35346|SSR5_HUMAN^Q:1204-1875	1.882	0.4635	0.8063	2.2883	3.2993	4.6353	3.9545
evm.model.Seg382.12	0.7185	1.09	8.2627	0.4287	0.4873	6.3727	41.8215
sp|Q2T9S4|PGP_BOVIN^sp|Q2T9S4|PGP_BOVIN^Q:310-1212	14.646	18.933	16.5367	7.758	10.5293	32.3783	44.2305
evm.model.Seg3841.1	15.143	0.435	1.4203	1.374	12.325	96.5187	241.3035
sp|Q9Y334|VWA7_HUMAN^sp|Q9Y334|VWA7_HUMAN^Q:133-333	2.783	0.497	0.2187	0.276	7.7583	19.7103	51.996
sp|Q8AYG3|TTK_DANRE^sp|Q8AYG3|TTK_DANRE^Q:1570-2760	0.0	0.58	0.5397	0.602	0.407	0.1867	1.0475
sp|Q05927|5NTD_BOVIN^sp|Q05927|5NTD_BOVIN^Q:9-272	8.2395	0.0	2.6273	7.6893	10.0213	14.5013	22.8975
sp|Q99M51|NCK1_MOUSE^sp|Q99M51|NCK1_MOUSE^Q:735-1508	0.973	0.902	4.8463	2.6423	4.837	2.943	4.4615
evm.model.Seg3869.2	13.7855	2.375	2.4057	9.133	5.5427	10.4	7.0325
evm.model.Seg387.4	931.1925	896.453	2668.344	7894.1827	2728.7927	8961.4577	8268.6995
sp|Q9VZW5|FMAR_DROME^sp|Q9VZW5|FMAR_DROME^Q:130-1053	9.5115	0.8645	4.01	19.2507	28.204	42.796	43.6225
evm.model.Seg3889.3	0.6745	0.339	2.735	0.673	0.5493	14.1477	5.5155
evm.model.Seg3905.1	5.2535	0.469	1.6303	1.888	6.191	8.896	24.582
sp|E9Q414|APOB_MOUSE^sp|E9Q414|APOB_MOUSE^Q:30-1685	0.7735	5.147	5.838	1.52	3.722	9.456	31.559
sp|Q9Y3R0|GRIP1_HUMAN^sp|Q9Y3R0|GRIP1_HUMAN^Q:25-465	0.9685	0.0	0.0087	3.016	1.6443	1.254	4.2725
evm.model.Seg3923.1	3.13	0.0695	1.8217	0.875	2.5523	15.6917	7.3245
